Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_6_0	C0333983	Hyperplastic Polyp	5/50	204/21671	0.000105693492504503	0.00327297515122279	0.00187899542230228	HIF1A/EGF/KRAS/STAT3/HDAC5	5
group_G5_6_0	C0340803	Capillary malformation (disorder)	3/50	40/21671	0.000107512538458015	0.00329041758200119	0.00188900901729527	EGF/MAPK8/STAT3	3
group_G5_6_0	C0280217	stage, non-small cell lung cancer	4/50	107/21671	0.000108618018494478	0.00329041758200119	0.00188900901729527	HIF1A/KRAS/STAT3/NIPSNAP2	4
group_G5_6_0	C3900098	Adult Myelodysplastic Syndrome	6/50	332/21671	0.00011130190215376	0.00332763510203862	0.00191037537253742	HIF1A/EGR1/DAPK1/KRAS/MAPK8/STAT3	6
group_G5_6_0	C0279680	Transitional cell carcinoma of bladder	6/50	333/21671	0.000113146750706501	0.00332763510203862	0.00191037537253742	HIF1A/KRAS/MAPK8/STAT3/FLCN/HSPA1A	6
group_G5_6_0	C0007965	Chediak-Higashi Syndrome	3/50	41/21671	0.000115812166341745	0.00332763510203862	0.00191037537253742	PRKAB1/RAB7A/PIK3R4	3
group_G5_6_0	C1860224	ABLEPHARON-MACROSTOMIA SYNDROME	3/50	41/21671	0.000115812166341745	0.00332763510203862	0.00191037537253742	HIF1A/FOXO4/TRIM23	3
group_G5_6_0	C2347761	Childhood Myelodysplastic Syndrome	6/50	335/21671	0.000116909461839011	0.00332763510203862	0.00191037537253742	HIF1A/EGR1/DAPK1/KRAS/MAPK8/STAT3	6
group_G5_6_0	C0079772	T-Cell Lymphoma	7/50	485/21671	0.000117010491567917	0.00332763510203862	0.00191037537253742	HIF1A/EGR1/YY1/PRKAB1/KRAS/MAPK8/STAT3	7
group_G5_6_0	C1282496	Metastasis from malignant tumor of prostate	6/50	342/21671	0.000130870279847818	0.00368419666601888	0.00211507522986373	HIF1A/EGF/ULK1/KRAS/MAPK8/SIRT3	6
group_G5_6_0	C0011603	Dermatitis	7/50	496/21671	0.000134424655215059	0.00372776610966415	0.00214008818638774	HIF1A/TGM2/EGF/VAMP3/MAPK8/STAT3/HSPA1A	7
group_G5_6_0	C0031511	Pheochromocytoma	6/50	344/21671	0.000135093066765726	0.00372776610966415	0.00214008818638774	HIF1A/TGM2/EGF/RPS6KB1/DNM1L/MAPK8	6
group_G5_6_0	C0085183	Neoplasms, Second Primary	3/50	44/21671	0.000143186111279326	0.00391234992289688	0.00224605664751884	DAPK1/YY1/KRAS	3
group_G5_6_0	C0858252	Breast adenocarcinoma	5/50	219/21671	0.000147347018196249	0.00397752217553461	0.0022834716472391	HIF1A/EGF/EGR1/KRAS/STAT3	5
group_G5_6_0	C0205644	Carcinoma, Granular Cell	4/50	116/21671	0.000148425657070542	0.00397752217553461	0.0022834716472391	EGF/DAPK1/KRAS/STAT3	4
group_G5_6_0	C0205643	Carcinoma, Cribriform	4/50	117/21671	0.000153419656800642	0.00407219603336561	0.00233782334172407	EGF/DAPK1/KRAS/STAT3	4
group_G5_6_0	C0014057	Japanese Encephalitis	4/50	119/21671	0.000163770842079366	0.00426569473715134	0.00244890978810267	RAB5A/KRAS/NEDD4/ATF4	4
group_G5_6_0	C1856689	FRIEDREICH ATAXIA 1	4/50	119/21671	0.000163770842079366	0.00426569473715134	0.00244890978810267	HIF1A/DNM1L/SIRT3/ATF4	4
group_G5_6_0	C0007786	Brain Ischemia	6/50	358/21671	0.000167776686096576	0.00432957059399221	0.0024855805347641	HIF1A/EGR1/DNM1L/MAPK8/STAT3/HSPA1A	6
group_G5_6_0	C1510420	Cavitation	3/50	47/21671	0.000174455187669598	0.00446061108289146	0.00256081009423263	HIF1A/LAMTOR1/EGF	3
group_G5_6_0	C0936223	Metastatic Prostate Carcinoma	6/50	362/21671	0.000178180536354374	0.00450049913856146	0.00258370958797931	HIF1A/EGF/ULK1/KRAS/MAPK8/SIRT3	6
group_G5_6_0	C0750974	Brain Tumor, Primary	4/50	122/21671	0.000180231759233392	0.00450049913856146	0.00258370958797931	TGM2/OPTN/DAPK1/ATF4	4
group_G5_6_0	C0037286	Skin Neoplasms	6/50	363/21671	0.000180859671158552	0.00450049913856146	0.00258370958797931	HIF1A/EGF/DNM1L/KRAS/STAT3/FLCN	6
group_G5_6_0	C0034494	Rabies (disorder)	4/50	123/21671	0.00018597486123662	0.0045465959497058	0.00261017349104028	RAB7A/RAB5A/STAT3/NEDD4	4
group_G5_6_0	C0205641	Adenocarcinoma, Basal Cell	4/50	123/21671	0.00018597486123662	0.0045465959497058	0.00261017349104028	EGF/DAPK1/KRAS/STAT3	4
group_G5_6_0	C0086692	Benign Neoplasm	6/50	371/21671	0.000203460883311144	0.00493083027641878	0.00283076011563331	HIF1A/EGF/DAPK1/YY1/KRAS/STAT3	6
group_G5_6_0	C2347748	Adult Erythroleukemia	5/50	236/21671	0.000208629154312923	0.00501249528508721	0.00287764350776446	TGM2/EGR1/MAPK8/STAT3/RAB8A	5
group_G5_6_0	C4520840	Erythroleukemia (Erythroid/Myeloid)	5/50	237/21671	0.000212757688818298	0.00506799725415895	0.00290950685563485	TGM2/EGR1/MAPK8/STAT3/RAB8A	5
group_G5_6_0	C0016978	gallbladder neoplasm	3/50	51/21671	0.00022260400022018	0.00525760464926815	0.00301835932501939	KEAP1/EGF/KRAS	3
group_G5_6_0	C0920646	Ischemia of kidney	4/50	131/21671	0.000236786080252322	0.00554556979548926	0.00318367838994719	HIF1A/EGR1/DNM1L/SIRT3	4
group_G5_6_0	C0023892	Biliary cirrhosis	4/50	132/21671	0.000243772744999455	0.00563932867736608	0.0032375048022195	HIF1A/KEAP1/RPS6KB1/STAT3	4
group_G5_6_0	C0949664	Tauopathies	5/50	245/21671	0.000248073025150301	0.00563932867736608	0.0032375048022195	RPS6KB1/PRKAB1/DNM1L/MAPK8/HSPA1A	5
group_G5_6_0	C0279651	Gallbladder adenocarcinoma	3/50	53/21671	0.000249595596209208	0.00563932867736608	0.0032375048022195	HIF1A/KRAS/AKT1S1	3
group_G5_6_0	C0205645	Adenocarcinoma, Tubular	4/50	133/21671	0.000250906622172011	0.00563932867736608	0.0032375048022195	EGF/DAPK1/KRAS/STAT3	4
group_G5_6_0	C1849089	Broad forehead	4/50	133/21671	0.000250906622172011	0.00563932867736608	0.0032375048022195	WAC/YY1/KRAS/FLCN	4
group_G5_6_0	C0278595	Adult Fibrosarcoma	6/50	387/21671	0.000255344131406352	0.00566593894782495	0.00325278159903837	HIF1A/LAMTOR1/EGR1/MAPK8/ATF4/HSPA1A	6
group_G5_6_0	C0029401	Osteitis Deformans	4/50	134/21671	0.00025818953942367	0.00566593894782495	0.00325278159903837	KEAP1/OPTN/EGF/SMURF1	4
group_G5_6_0	C1266043	Sarcomatoid Renal Cell Carcinoma	4/50	134/21671	0.00025818953942367	0.00566593894782495	0.00325278159903837	KEAP1/TGM2/DAPK1/FLCN	4
group_G5_6_0	C1257763	Overnutrition	3/50	54/21671	0.000263849328935727	0.00569455553376116	0.00326921020955072	RPS6KB1/PRKAB1/SIRT3	3
group_G5_6_0	C1266050	Poorly Differentiated Thyroid Carcinoma	3/50	54/21671	0.000263849328935727	0.00569455553376116	0.00326921020955072	EGF/MAPK8/STAT3	3
group_G5_6_0	C0205642	Adenocarcinoma, Oxyphilic	4/50	135/21671	0.000265623329525996	0.00569455553376116	0.00326921020955072	EGF/DAPK1/KRAS/STAT3	4
group_G5_6_0	C1998028	Photoreceptor degeneration	4/50	136/21671	0.000273209830267305	0.00577526451035818	0.00331554474939831	HIF1A/PRKAB1/DNM1L/RAB8A	4
group_G5_6_0	C0220650	Metastatic malignant neoplasm to brain	6/50	392/21671	0.00027353244182536	0.00577526451035818	0.00331554474939831	HIF1A/EGF/EGR1/DAPK1/KRAS/STAT3	6
group_G5_6_0	C0266526	Norrie disease	3/50	55/21671	0.000278619099526889	0.00579486142075701	0.00332679521823151	KRAS/MAPK8/STAT3	3
group_G5_6_0	C1849157	Resistance to Insulin-Like Growth Factor I	3/50	55/21671	0.000278619099526889	0.00579486142075701	0.00332679521823151	HIF1A/KRAS/STAT3	3
group_G5_6_0	C0235989	Renal interstitial fibrosis	4/50	138/21671	0.000288848339301631	0.00596311349358257	0.00342338772505637	HIF1A/EGR1/MAPK8/STAT3	4
group_G5_6_0	C4721579	Secondary malignant neoplasm of colon and/or rectum	6/50	397/21671	0.000292726743253046	0.00597908930995214	0.00343255934550536	HIF1A/EGF/EGR1/YY1/KRAS/STAT3	6
group_G5_6_0	C0340100	High altitude pulmonary edema	3/50	56/21671	0.000293912893958896	0.00597908930995214	0.00343255934550536	HIF1A/DNM1L/HSPA1A	3
group_G5_6_0	C0206708	Cervical Intraepithelial Neoplasia	6/50	398/21671	0.000296689750800211	0.00599184301072601	0.0034398811686981	HIF1A/KEAP1/DAPK1/RAB5A/STAT3/SIRT3	6
group_G5_6_0	C0007873	Uterine Cervical Neoplasm	4/50	140/21671	0.000305119865365467	0.00611183034629822	0.00350876517907325	EGF/YY1/KRAS/STAT3	4
group_G5_6_0	C0376618	Endotoxemia	6/50	401/21671	0.000308832760099645	0.00611183034629822	0.00350876517907325	HIF1A/KEAP1/PRKAB1/STAT3/HDAC5/SIRT3	6
group_G5_6_0	C0342649	Vascular calcification	5/50	257/21671	0.00030920993140583	0.00611183034629822	0.00350876517907325	DAPK1/PRKAB1/NEDD4/ATF4/HSPA1A	5
group_G5_6_0	C4551687	Sarcoma of soft tissue	5/50	258/21671	0.000314776847031177	0.00617804980757669	0.00354678137499918	HIF1A/EGF/PRKDC/KRAS/STAT3	5
group_G5_6_0	C0006277	Bronchitis	3/50	58/21671	0.00032610419988789	0.00635561122438846	0.00364871832042394	KEAP1/RAB5A/MAPK8	3
group_G5_6_0	C0751690	Malignant Peripheral Nerve Sheath Tumor	5/50	261/21671	0.000331935038262445	0.00642432605303774	0.00368816709180495	HIF1A/EGF/KRAS/MAPK8/STAT3	5
group_G5_6_0	C0009171	Cocaine Abuse	4/50	144/21671	0.000339621530321981	0.0064830493493655	0.00372187978435048	EGR1/SMURF1/PRKAB1/HDAC5	4
group_G5_6_0	C0037772	Spastic Paraplegia	4/50	144/21671	0.000339621530321981	0.0064830493493655	0.00372187978435048	DAPK1/USP8/DNM1L/WDR45B	4
group_G5_6_0	C2826323	Refractory Cytopenia of Childhood	5/50	264/21671	0.000349793829199839	0.00663180545564593	0.00380727977360369	HIF1A/DAPK1/KRAS/STAT3/FLCN	5
group_G5_6_0	C0346302	Growth Hormone-Secreting Pituitary Adenoma	3/50	60/21671	0.000360485944788477	0.00671424820501632	0.00385460966201152	EGF/USP8/STAT3	3
group_G5_6_0	C0016057	Fibrosarcoma	6/50	413/21671	0.00036136965581358	0.00671424820501632	0.00385460966201152	HIF1A/LAMTOR1/EGR1/MAPK8/ATF4/HSPA1A	6
group_G5_6_0	C0023267	Fibroid Tumor	6/50	413/21671	0.00036136965581358	0.00671424820501632	0.00385460966201152	HIF1A/EGF/EGR1/DAPK1/KRAS/HSPA1A	6
group_G5_6_0	C0748355	Acute respiratory distress	4/50	147/21671	0.000367270571196048	0.00677869590677738	0.00389160870141507	HIF1A/EGF/DAPK1/STAT3	4
group_G5_6_0	C0020615	Hypoglycemia	6/50	420/21671	0.000395106918030391	0.00715287181276202	0.00410642084693909	HIF1A/KEAP1/TGM2/PRKAB1/DNM1L/MAPK8	6
group_G5_6_0	C0345967	Malignant mesothelioma	6/50	420/21671	0.000395106918030391	0.00715287181276202	0.00410642084693909	HIF1A/TGM2/EGF/DAPK1/YY1/STAT3	6
group_G5_6_0	C1167791	Skin toxicity	3/50	62/21671	0.000397119883793433	0.00715287181276202	0.00410642084693909	HIF1A/EGF/KRAS	3
group_G5_6_0	C0812413	Malignant Pleural Mesothelioma	6/50	421/21671	0.000400121444597886	0.00715287181276202	0.00410642084693909	HIF1A/TGM2/EGF/PRKAB1/KRAS/STAT3	6
group_G5_6_0	C0206699	Cystadenocarcinoma, Mucinous	2/50	13/21671	0.000400376032576561	0.00715287181276202	0.00410642084693909	EGF/KRAS	2
group_G5_6_0	C0006625	Cachexia	5/50	273/21671	0.000407762146120553	0.00723842739642027	0.00415553779485914	HIF1A/EGR1/PRKAB1/KRAS/STAT3	5
group_G5_6_0	C2750440	FATTY LIVER DISEASE, NONALCOHOLIC, SUSCEPTIBILITY TO, 1	3/50	63/21671	0.000416300468794381	0.00725143379081213	0.00416300468794382	MAPK8/STAT3/SIRT3	3
group_G5_6_0	C2750441	LIVER DISEASE, ALCOHOLIC, SUSCEPTIBILITY TO, 1	3/50	63/21671	0.000416300468794381	0.00725143379081213	0.00416300468794382	MAPK8/STAT3/SIRT3	3
group_G5_6_0	C3150651	FATTY LIVER DISEASE, NONALCOHOLIC, SUSCEPTIBILITY TO, 2	3/50	63/21671	0.000416300468794381	0.00725143379081213	0.00416300468794382	MAPK8/STAT3/SIRT3	3
group_G5_6_0	C0085413	Polycystic Kidney, Autosomal Dominant	5/50	280/21671	0.000457655529956135	0.00792227305582452	0.0045481294902473	HIF1A/EGF/PRKAB1/STAT3/HDAC5	5
group_G5_6_0	C3241937	Nonalcoholic Steatohepatitis	6/50	434/21671	0.000469966527627313	0.00800591760842204	0.0045961493266865	HIF1A/KEAP1/TGM2/RAB5A/MAPK8/SIRT3	6
group_G5_6_0	C0558353	Tongue Carcinoma	4/50	157/21671	0.000471105305985366	0.00800591760842204	0.0045961493266865	HIF1A/EGF/STAT3/SIRT3	4
group_G5_6_0	C1527390	Neoplasms, Intracranial	4/50	157/21671	0.000471105305985366	0.00800591760842204	0.0045961493266865	TGM2/DAPK1/RPS6KB1/MAPK8	4
group_G5_6_0	C3898127	Non-Metastatic Childhood Soft Tissue Sarcoma	4/50	160/21671	0.000505955691732146	0.00849456935456321	0.00487668136609298	HIF1A/PRKDC/KRAS/STAT3	4
group_G5_6_0	C4733095	HER2-negative breast cancer	4/50	160/21671	0.000505955691732146	0.00849456935456321	0.00487668136609298	EGF/MAPK8/STAT3/ATF4	4
group_G5_6_0	C0003130	Anoxia	5/50	287/21671	0.000512028155900591	0.00854504473350267	0.00490565897868829	HIF1A/BNIP3L/EGR1/STAT3/ATF4	5
group_G5_6_0	C1304508	Spindle cell hemangioma	3/50	68/21671	0.00052113844834008	0.00864531461621311	0.00496322331752457	HIF1A/PRKAB1/STAT3	3
group_G5_6_0	C0220613	Adult Soft Tissue Sarcoma	4/50	162/21671	0.000530186079927777	0.00869105315757607	0.00498948154005085	HIF1A/PRKDC/KRAS/STAT3	4
group_G5_6_0	C1266044	Collecting Duct Carcinoma of the Kidney	4/50	162/21671	0.000530186079927777	0.00869105315757607	0.00498948154005085	KEAP1/TGM2/DAPK1/FLCN	4
group_G5_6_0	C0085663	Plasmacytosis	2/50	15/21671	0.000537379810203827	0.00869105315757607	0.00498948154005085	TGM2/STAT3	2
group_G5_6_0	C0206740	Calcifying Odontogenic Cyst	2/50	15/21671	0.000537379810203827	0.00869105315757607	0.00498948154005085	HIF1A/KRAS	2
group_G5_6_0	C0003857	Congenital arteriovenous malformation	4/50	163/21671	0.00054260611748053	0.00869105315757607	0.00498948154005085	HIF1A/PIK3R4/KRAS/STAT3	4
group_G5_6_0	C0334583	Pilocytic Astrocytoma	4/50	163/21671	0.00054260611748053	0.00869105315757607	0.00498948154005085	HIF1A/KRAS/MAPK8/FLCN	4
group_G5_6_0	C3887551	Memory dysfunction	3/50	70/21671	0.000567380148499342	0.00903593413638667	0.00518747564342256	PRKAB1/STAT3/SIRT3	3
group_G5_6_0	C0162309	Adrenoleukodystrophy	5/50	294/21671	0.000571135494385939	0.0090440603571228	0.00519214085805399	HIF1A/PRKAB1/MAPK8/STAT3/ATF4	5
group_G5_6_0	C0220645	Childhood Soft Tissue Sarcoma	4/50	166/21671	0.000581108887138999	0.00915000264664627	0.00525296169165197	HIF1A/PRKDC/KRAS/STAT3	4
group_G5_6_0	C0031269	Peutz-Jeghers Syndrome	3/50	71/21671	0.00059145262964612	0.00915765821568743	0.00525735670796552	PRKAB1/KRAS/STAT3	3
group_G5_6_0	C0751075	Cancer of Digestive System	3/50	71/21671	0.00059145262964612	0.00915765821568743	0.00525735670796552	HIF1A/KRAS/STAT3	3
group_G5_6_0	C4049272	Tumour budding	3/50	71/21671	0.00059145262964612	0.00915765821568743	0.00525735670796552	DAPK1/KRAS/STAT3	3
group_G5_6_0	C0334233	Pleomorphic carcinoma	2/50	16/21671	0.000613243180032186	0.00923602986012661	0.00530234939942683	HIF1A/KRAS	2
group_G5_6_0	C0346010	Multiple fibrofolliculomas	2/50	16/21671	0.000613243180032186	0.00923602986012661	0.00530234939942683	HIF1A/FLCN	2
group_G5_6_0	C0519030	Pneumonia due to Klebsiella pneumoniae	2/50	16/21671	0.000613243180032186	0.00923602986012661	0.00530234939942683	MAPK8/SIRT3	2
group_G5_6_0	C0854750	Colorectal cancer recurrent	2/50	16/21671	0.000613243180032186	0.00923602986012661	0.00530234939942683	KRAS/STAT3	2
group_G5_6_0	C1838625	Warburg Sjo Fledelius syndrome	2/50	16/21671	0.000613243180032186	0.00923602986012661	0.00530234939942683	RAB7A/PIK3R4	2
group_G5_6_0	C0039101	synovial sarcoma	5/50	299/21671	0.000616398117683369	0.00923602986012661	0.00530234939942683	EGR1/VAMP3/MAPK8/STAT3/NEDD4	5
group_G5_6_0	C0206180	Ki-1+ Anaplastic Large Cell Lymphoma	5/50	300/21671	0.000625764965828888	0.00932624042655139	0.00535413874506	RPS6KB1/YY1/MAPK8/STAT3/HSPA1A	5
group_G5_6_0	C1512127	HER2 gene amplification	4/50	170/21671	0.000635418092847252	0.00936989536912852	0.00537920078600848	EGF/RPS6KB1/YY1/KRAS	4
group_G5_6_0	C4087504	Peritoneal dissemination	4/50	170/21671	0.000635418092847252	0.00936989536912852	0.00537920078600848	HIF1A/EGF/KRAS/STAT3	4
group_G5_6_0	C0023440	Acute Erythroblastic Leukemia	5/50	302/21671	0.000644819211337323	0.00945847969472168	0.00543005651652482	TGM2/EGR1/MAPK8/STAT3/RAB8A	5
group_G5_6_0	C0002448	Ameloblastoma	4/50	174/21671	0.000693238589367412	0.00996977047001399	0.00572358548691151	HIF1A/RPS6KB1/KRAS/STAT3	4
group_G5_6_0	C0025874	Metrorrhagia	2/50	17/21671	0.00069398474028802	0.00996977047001399	0.00572358548691151	USP8/STAT3	2
group_G5_6_0	C0268095	Keshan disease	2/50	17/21671	0.00069398474028802	0.00996977047001399	0.00572358548691151	HIF1A/STAT3	2
group_G5_6_0	C1827820	Fast acetylator due to N-acetyltransferase enzyme variant	2/50	17/21671	0.00069398474028802	0.00996977047001399	0.00572358548691151	EGF/KRAS	2
group_G5_6_1	C1836842	Psychomotor deterioration	3/10	13/21671	2.01868848867628e-08	2.15264300901423e-06	9.87450921566159e-07	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C2749688	Abnormal isoelectric focusing of serum transferrin	3/10	15/21671	3.20999344706124e-08	2.15264300901423e-06	9.87450921566159e-07	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1840319	Redundant neck skin	3/10	16/21671	3.94980368626464e-08	2.15264300901423e-06	9.87450921566159e-07	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C4073184	Thick hair	3/10	16/21671	3.94980368626464e-08	2.15264300901423e-06	9.87450921566159e-07	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C3840083	Late closure of anterior fontanel	3/10	21/21671	9.36942124492426e-08	4.08506766278698e-06	1.87388424898485e-06	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C4024890	Excessive wrinkled skin	3/10	25/21671	1.61870546540085e-07	5.88129652428977e-06	2.69784244233476e-06	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0426429	Broad nasal tip	4/10	125/21671	2.15653771734492e-07	6.71607460544562e-06	3.0807681676356e-06	ATP6V0A2/KPTN/ATP6V1E1/ATP6V1A	4
group_G5_6_1	C1836308	Generalized joint laxity	3/10	44/21671	9.27808482546589e-07	2.52827811493946e-05	1.15976060318324e-05	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0277959	Coarse hair	3/10	60/21671	2.38799631009977e-06	5.78425772890832e-05	2.65332923344419e-05	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1837108	Decreased muscle mass	3/10	65/21671	3.04445413881518e-06	6.61394696999981e-05	3.03392062844028e-05	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1850456	Progressive microcephaly	3/10	67/21671	3.33731269128431e-06	6.61394696999981e-05	3.03392062844028e-05	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0010495	Cutis Laxa	3/10	70/21671	3.81069952295615e-06	6.92277080003701e-05	3.17558293579679e-05	ATP6V0A2/ATP6V1E1/ATP6V0A4	3
group_G5_6_1	C1142533	Smooth philtrum	3/10	105/21671	1.2939537182537e-05	0.000216986085061005	9.95349014041309e-05	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1837770	Sparse hair	3/10	112/21671	1.57055912420538e-05	0.000228254592717849	0.000104703941613692	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C3161330	Profound intellectual disabilities	3/10	112/21671	1.57055912420538e-05	0.000228254592717849	0.000104703941613692	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1860834	Infantile muscular hypotonia	3/10	118/21671	1.83659572417225e-05	0.000243546376823744	0.000111718521478782	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1859778	Postnatal growth retardation	3/10	121/21671	1.98008946234042e-05	0.000243546376823744	0.000111718521478782	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0423110	Downward slant of palpebral fissure	4/10	391/21671	2.01093338661807e-05	0.000243546376823744	0.000111718521478782	ATP6V0A2/KPTN/ATP6V1E1/ATP6V1A	4
group_G5_6_1	C0022797	Adult Neuronal Ceroid Lipofuscinosis	2/10	16/21671	2.29186581201133e-05	0.000261431011077611	0.000119922482145693	CLCN3/CLCN6	2
group_G5_6_1	C0266483	Pachygyria	3/10	129/21671	2.39844964291386e-05	0.000261431011077611	0.000119922482145693	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C3665335	Cutis laxa, autosomal recessive	2/10	17/21671	2.59680858324022e-05	0.000269573462450652	0.000123657551582868	ATP6V0A2/ATP6V1A	2
group_G5_6_1	C0010964	Dandy-Walker Syndrome	3/10	137/21671	2.87128483791296e-05	0.000276830672014218	0.000126986546795513	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0014390	Entropion	2/10	18/21671	2.92069057629679e-05	0.000276830672014218	0.000126986546795513	ATP6V1E1/ATP6V1A	2
group_G5_6_1	C0022340	Late-Infantile Neuronal Ceroid Lipfuscinosis	2/10	19/21671	3.2634977496399e-05	0.000296434378925624	0.000135979072901662	CLCN3/CLCN6	2
group_G5_6_1	C4551649	Congenital Dysplasia Of The Hip	3/10	147/21671	3.54377237561535e-05	0.000309016951153659	0.000141750895024614	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0271183	Severe myopia	3/10	184/21671	6.91609629420478e-05	0.000579888073898709	0.000266003703623261	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1858085	Malar flattening	3/10	190/21671	7.60781871018293e-05	0.000614260918081436	0.000281771063340108	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1836996	Disproportionate tall stature	2/10	30/21671	8.27942949325873e-05	0.000644612724832287	0.000295693910473526	ATP6V1E1/ATP6V1A	2
group_G5_6_1	C0266464	Polymicrogyria	3/10	199/21671	8.72811585625151e-05	0.000656113536780286	0.000300969512284535	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1848207	Poor speech	3/10	208/21671	9.95143805553889e-05	0.000723137832035826	0.000331714601851296	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0019294	Hernia, Inguinal	3/10	225/21671	0.000125580846511454	0.000840550506986479	0.000385573627058018	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0023787	Lipodystrophy	3/10	226/21671	0.000127239296929146	0.000840550506986479	0.000385573627058018	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0266470	Cerebellar Hypoplasia	3/10	226/21671	0.000127239296929146	0.000840550506986479	0.000385573627058018	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0085615	Right bundle branch block	2/10	39/21671	0.000140723653824666	0.0009022869568758	0.000413893099484312	ATP6V1E1/ATP6V1A	2
group_G5_6_1	C1854114	Short nose	3/10	265/21671	0.000203593078001788	0.00126809402869685	0.000581694508576536	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0431663	Bilateral Cryptorchidism	2/10	48/21671	0.000213744871036028	0.00129434394127373	0.000593735752877856	ATP6V1E1/ATP6V1A	2
group_G5_6_1	C0027877	Neuronal Ceroid-Lipofuscinoses	2/10	51/21671	0.000241421540229918	0.00134110617959172	0.000615186320913634	CLCN3/CLCN6	2
group_G5_6_1	C1865014	Long philtrum	3/10	282/21671	0.000244496074587824	0.00134110617959172	0.000615186320913634	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0001126	Renal tubular acidosis	2/10	52/21671	0.000251016593262665	0.00134110617959172	0.000615186320913634	ATP6V0A2/ATP6V0A4	2
group_G5_6_1	C0751383	Juvenile Neuronal Ceroid Lipofuscinosis	2/10	52/21671	0.000251016593262665	0.00134110617959172	0.000615186320913634	CLCN3/CLCN6	2
group_G5_6_1	C0009081	Congenital clubfoot	3/10	285/21671	0.00025222639157459	0.00134110617959172	0.000615186320913634	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0011334	Dental caries	3/10	330/21671	0.000387845849008005	0.00201310464485108	0.000923442497638108	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1854301	Motor delay	3/10	384/21671	0.000603871561473382	0.00306148838142319	0.00140435246854275	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0520947	Clumsiness - motor delay	3/10	393/21671	0.000646028893261793	0.00320077951661525	0.00146824748468589	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0232466	Feeding difficulties	3/10	473/21671	0.00110592897643338	0.00528316280122769	0.00242346917487509	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C4553743	Spasticity, CTCAE	3/10	477/21671	0.00113317531398927	0.00528316280122769	0.00242346917487509	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C1835884	Triangular face	2/10	111/21671	0.00113903051219129	0.00528316280122769	0.00242346917487509	ATP6V1E1/ATP6V1A	2
group_G5_6_1	C0239234	Low set ears	3/10	489/21671	0.00121747631245143	0.00552937158571689	0.0025364089842738	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0240635	Byzanthine arch palate	3/10	497/21671	0.00127583872919421	0.00567618046865997	0.00260375250855962	ATP6V0A2/ATP6V1E1/ATP6V1A	3
group_G5_6_1	C0600033	Acquired Kyphoscoliosis	2/10	149/21671	0.00203799653058303	0.00888566487334201	0.00407599306116606	ATP6V0A2/ATP6V1E1	2
group_G5_6_1	C0345392	Congenital kyphoscoliosis	2/10	151/21671	0.00209223152500721	0.00894326416571708	0.00410241475491609	ATP6V0A2/ATP6V1E1	2
