Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_5_1	GO:0070071	proton-transporting two-sector ATPase complex assembly	2/11	16/18800	3.71826512893975e-05	0.000418304827005721	0.00023728402467576	VMA21/ATP6V1B1	2
group_G5_5_1	GO:0007041	lysosomal transport	3/11	121/18800	4.13249594498281e-05	0.000437558394174651	0.000248205638800825	TPCN2/EPG5/VPS33A	3
group_G5_5_1	GO:1902600	proton transmembrane transport	3/11	133/18800	5.47933176875007e-05	0.000547933176875007	0.000310815895654244	ATP6V1H/ATP6V1B1/ATP6V0E1	3
group_G5_5_1	GO:0007034	vacuolar transport	3/11	155/18800	8.64003011316685e-05	0.000818529168615807	0.000464311867577388	TPCN2/EPG5/VPS33A	3
group_G5_5_1	GO:0048066	developmental pigmentation	2/11	47/18800	0.000331655291205833	0.0029848976208525	0.00169318753931399	VPS33A/ATP6AP2	2
group_G5_5_1	GO:0097352	autophagosome maturation	2/11	55/18800	0.000454442110155938	0.0038952180870509	0.00220956815464291	EPG5/VPS33A	2
group_G5_5_2	GO:0046479	glycosphingolipid catabolic process	2/8	14/18800	1.4382277638325e-05	0.00166826607352267	0.000927923115057467	HEXB/NAGA	2
group_G5_5_2	GO:0019377	glycolipid catabolic process	2/8	16/18800	1.89575690173031e-05	0.00166826607352267	0.000927923115057467	HEXB/NAGA	2
group_G5_5_2	GO:0046514	ceramide catabolic process	2/8	21/18800	3.31404562092063e-05	0.00194424009760677	0.00108142541314252	HEXB/NAGA	2
group_G5_5_2	GO:0030149	sphingolipid catabolic process	2/8	31/18800	7.32263901635854e-05	0.00322196116719776	0.00179211954874038	HEXB/NAGA	2
group_G5_5_2	GO:0046466	membrane lipid catabolic process	2/8	36/18800	9.91043958329123e-05	0.00348847473331851	0.00194035974999176	HEXB/NAGA	2
group_G5_5_2	GO:0016042	lipid catabolic process	3/8	327/18800	0.000273668592114679	0.00672017105401972	0.00373789418674542	HEXB/NAGA/LIPA	3
group_G5_5_2	GO:0006687	glycosphingolipid metabolic process	2/8	60/18800	0.000277016829402037	0.00672017105401972	0.00373789418674542	HEXB/NAGA	2
group_G5_5_2	GO:0009311	oligosaccharide metabolic process	2/8	63/18800	0.00030546232063726	0.00672017105401972	0.00373789418674542	HEXB/NAGA	2
group_G5_5_3	GO:0032006	regulation of TOR signaling	5/7	106/18800	1.07827301649677e-10	1.48801676276554e-08	5.67512113945668e-09	LAMTOR5/SLC38A9/TTI1/DEPDC5/RRAGD	5
group_G5_5_3	GO:0031929	TOR signaling	5/7	128/18800	2.80948935937783e-10	1.9385476579707e-08	7.39339305099429e-09	LAMTOR5/SLC38A9/TTI1/DEPDC5/RRAGD	5
group_G5_5_3	GO:1903432	regulation of TORC1 signaling	3/7	44/18800	4.15901353862384e-07	1.69714841969324e-05	6.47272471278885e-06	LAMTOR5/DEPDC5/RRAGD	3
group_G5_5_3	GO:0032008	positive regulation of TOR signaling	3/7	47/18800	5.08955579000963e-07	1.69714841969324e-05	6.47272471278885e-06	LAMTOR5/SLC38A9/RRAGD	3
group_G5_5_3	GO:0038202	TORC1 signaling	3/7	50/18800	6.14908847714941e-07	1.69714841969324e-05	6.47272471278885e-06	LAMTOR5/DEPDC5/RRAGD	3
group_G5_5_3	GO:0071230	cellular response to amino acid stimulus	3/7	75/18800	2.11000276188359e-06	4.85300635233226e-05	1.85087961568736e-05	LAMTOR5/SLC38A9/RRAGD	3
group_G5_5_3	GO:0071229	cellular response to acid chemical	3/7	85/18800	3.08140370666464e-06	6.07476730742458e-05	2.31684489222905e-05	LAMTOR5/SLC38A9/RRAGD	3
group_G5_5_3	GO:0043200	response to amino acid	3/7	114/18800	7.46718988360947e-06	0.000128809025492263	4.91262492342728e-05	LAMTOR5/SLC38A9/RRAGD	3
group_G5_5_3	GO:0001101	response to acid chemical	3/7	129/18800	1.08271853229549e-05	0.000166016841618642	6.33168732336545e-05	LAMTOR5/SLC38A9/RRAGD	3
group_G5_5_3	GO:0009267	cellular response to starvation	3/7	160/18800	2.06503673472192e-05	0.000282364549073752	0.000107690522148647	PRKAG3/DEPDC5/RRAGD	3
group_G5_5_3	GO:1904263	positive regulation of TORC1 signaling	2/7	20/18800	2.25073191290672e-05	0.000282364549073752	0.000107690522148647	LAMTOR5/RRAGD	2
group_G5_5_3	GO:0042594	response to starvation	3/7	196/18800	3.78735990294047e-05	0.000435546388838154	0.000166112276444757	PRKAG3/DEPDC5/RRAGD	3
group_G5_5_3	GO:0031669	cellular response to nutrient levels	3/7	213/18800	4.85351163572258e-05	0.000515218927484397	0.000196498446790388	PRKAG3/DEPDC5/RRAGD	3
group_G5_5_3	GO:0031668	cellular response to extracellular stimulus	3/7	245/18800	7.36183542951933e-05	0.000725666635195477	0.000276760730433057	PRKAG3/DEPDC5/RRAGD	3
group_G5_5_3	GO:0034198	cellular response to amino acid starvation	2/7	47/18800	0.000127442782718589	0.00115159028929326	0.000439203008883775	DEPDC5/RRAGD	2
group_G5_5_3	GO:1990928	response to amino acid starvation	2/7	49/18800	0.000138593452736334	0.00115159028929326	0.000439203008883775	DEPDC5/RRAGD	2
group_G5_5_3	GO:0071496	cellular response to external stimulus	3/7	309/18800	0.000146553489822753	0.00115159028929326	0.000439203008883775	PRKAG3/DEPDC5/RRAGD	3
group_G5_5_3	GO:0015804	neutral amino acid transport	2/7	51/18800	0.000150207429038251	0.00115159028929326	0.000439203008883775	SLC36A1/SLC38A9	2
group_G5_5_3	GO:0015807	L-amino acid transport	2/7	69/18800	0.000275499940699916	0.00200099956929412	0.00076315773047068	SLC36A1/SLC38A9	2
group_G5_5_3	GO:0031667	response to nutrient levels	3/7	446/18800	0.000432330246681547	0.00298307870210268	0.00113771117547776	PRKAG3/DEPDC5/RRAGD	3
group_G5_5_3	GO:0009991	response to extracellular stimulus	3/7	479/18800	0.000532964475833032	0.00350233798404564	0.00133575056599757	PRKAG3/DEPDC5/RRAGD	3
group_G5_5_3	GO:0003333	amino acid transmembrane transport	2/7	100/18800	0.000578106294392059	0.00362630311936837	0.00138302941242119	SLC36A1/SLC38A9	2
group_G5_5_3	GO:0006865	amino acid transport	2/7	145/18800	0.00120956684637318	0.00725740107823909	0.00276788752030476	SLC36A1/SLC38A9	2
group_G5_5_3	GO:1905039	carboxylic acid transmembrane transport	2/7	152/18800	0.0013279429155287	0.00742601370913114	0.00283219439707519	SLC36A1/SLC38A9	2
group_G5_5_3	GO:1903825	organic acid transmembrane transport	2/7	153/18800	0.00134529233861071	0.00742601370913114	0.00283219439707519	SLC36A1/SLC38A9	2
group_G5_5_5	GO:0042743	hydrogen peroxide metabolic process	2/4	55/18800	5.02320726379095e-05	0.00748457882304851	0.00248516569892815	CYBB/PRDX5	2
group_G5_6_0	GO:0010506	regulation of autophagy	21/51	336/18800	7.44428254822021e-24	1.35485942377608e-20	9.01149992679288e-21	SH3GLB1/HIF1A/KEAP1/OPTN/BNIP3L/WAC/CAMKK2/DAPK1/ULK1/USP10/SESN1/PIK3R4/PIK3C3/DNM1L/MAPK8/STAT3/NEDD4/RAB8A/FLCN/RRAGB/ATG14	21
group_G5_6_0	GO:0016236	macroautophagy	18/51	306/18800	6.70097395967969e-20	6.09788630330852e-17	4.05585265980613e-17	SH3GLB1/HIF1A/OPTN/BNIP3L/WAC/ULK1/SMURF1/SESN1/RAB7A/RAB5A/PIK3R4/PIK3C3/GABARAPL2/MAPK8/NEDD4/ATG16L2/ATG14/WDR45B	18
group_G5_6_0	GO:0016241	regulation of macroautophagy	12/51	158/18800	9.73440657181386e-15	5.20421373901008e-12	3.4614492769587e-12	SH3GLB1/HIF1A/OPTN/BNIP3L/WAC/ULK1/SESN1/PIK3R4/PIK3C3/MAPK8/NEDD4/ATG14	12
group_G5_6_0	GO:0031669	cellular response to nutrient levels	13/51	213/18800	1.14378323934287e-14	5.20421373901008e-12	3.4614492769587e-12	SH3GLB1/ULK1/SESN1/PRKAB1/PIK3R4/PIK3C3/GABARAPL2/MAPK8/FLCN/ATF4/RRAGB/ATG14/WDR45B	13
group_G5_6_0	GO:0031668	cellular response to extracellular stimulus	13/51	245/18800	6.97879214679991e-14	2.54028034143517e-11	1.68960230922524e-11	SH3GLB1/ULK1/SESN1/PRKAB1/PIK3R4/PIK3C3/GABARAPL2/MAPK8/FLCN/ATF4/RRAGB/ATG14/WDR45B	13
group_G5_6_0	GO:0042594	response to starvation	12/51	196/18800	1.3074982428982e-13	3.96607800345789e-11	2.63793505146129e-11	SH3GLB1/ULK1/SESN1/PIK3R4/PIK3C3/GABARAPL2/MAPK8/FLCN/ATF4/RRAGB/ATG14/WDR45B	12
group_G5_6_0	GO:0000045	autophagosome assembly	10/51	107/18800	2.44157734508099e-13	6.34810109721057e-11	4.22227661179419e-11	SH3GLB1/ULK1/SMURF1/RAB7A/RAB5A/PIK3C3/GABARAPL2/ATG16L2/ATG14/WDR45B	10
group_G5_6_0	GO:1905037	autophagosome organization	10/51	111/18800	3.55298608268504e-13	8.08304333810846e-11	5.37622894090499e-11	SH3GLB1/ULK1/SMURF1/RAB7A/RAB5A/PIK3C3/GABARAPL2/ATG16L2/ATG14/WDR45B	10
group_G5_6_0	GO:0009267	cellular response to starvation	11/51	160/18800	4.25890094798773e-13	8.61244413926408e-11	5.72834630431098e-11	SH3GLB1/SESN1/PIK3R4/PIK3C3/GABARAPL2/MAPK8/FLCN/ATF4/RRAGB/ATG14/WDR45B	11
group_G5_6_0	GO:0031667	response to nutrient levels	15/51	446/18800	4.9044042689818e-13	8.92601576954688e-11	5.93691043087271e-11	SH3GLB1/RPS6KB1/ULK1/SESN1/PRKAB1/PIK3R4/PIK3C3/GABARAPL2/MAPK8/FOXO4/FLCN/ATF4/RRAGB/ATG14/WDR45B	15
group_G5_6_0	GO:0071496	cellular response to external stimulus	13/51	309/18800	1.35150690518262e-12	2.0768667110753e-10	1.38137461985922e-10	SH3GLB1/ULK1/SESN1/PRKAB1/PIK3R4/PIK3C3/GABARAPL2/MAPK8/FLCN/ATF4/RRAGB/ATG14/WDR45B	13
group_G5_6_0	GO:0009991	response to extracellular stimulus	15/51	479/18800	1.36936266664305e-12	2.0768667110753e-10	1.38137461985922e-10	SH3GLB1/RPS6KB1/ULK1/SESN1/PRKAB1/PIK3R4/PIK3C3/GABARAPL2/MAPK8/FOXO4/FLCN/ATF4/RRAGB/ATG14/WDR45B	15
group_G5_6_0	GO:0000422	autophagy of mitochondrion	9/51	88/18800	1.83704294463134e-12	2.38815582802074e-10	1.58842059122259e-10	HIF1A/OPTN/BNIP3L/CAMKK2/ULK1/DNM1L/GABARAPL2/ATG14/WDR45B	9
group_G5_6_0	GO:0061726	mitochondrion disassembly	9/51	88/18800	1.83704294463134e-12	2.38815582802074e-10	1.58842059122259e-10	HIF1A/OPTN/BNIP3L/CAMKK2/ULK1/DNM1L/GABARAPL2/ATG14/WDR45B	9
group_G5_6_0	GO:0007033	vacuole organization	11/51	188/18800	2.50612055599146e-12	3.0407596079363e-10	2.02248325571241e-10	SH3GLB1/LAMTOR1/ULK1/SMURF1/RAB7A/RAB5A/PIK3C3/GABARAPL2/ATG16L2/ATG14/WDR45B	11
group_G5_6_0	GO:0010508	positive regulation of autophagy	10/51	136/18800	2.78780564151778e-12	3.17112891722648e-10	2.10919505772727e-10	SH3GLB1/HIF1A/OPTN/BNIP3L/WAC/CAMKK2/DAPK1/ULK1/SESN1/FLCN	10
group_G5_6_0	GO:0031331	positive regulation of cellular catabolic process	14/51	449/18800	9.27196586080419e-12	9.92645756862566e-10	6.6023286315324e-10	SH3GLB1/HIF1A/KEAP1/OPTN/BNIP3L/WAC/CAMKK2/EGF/DAPK1/ULK1/SMURF1/SESN1/FLCN/HSPA1A	14
group_G5_6_0	GO:1903008	organelle disassembly	9/51	121/18800	3.39812727481797e-11	3.43588424453817e-09	2.2852902725384e-09	HIF1A/OPTN/BNIP3L/CAMKK2/ULK1/DNM1L/GABARAPL2/ATG14/WDR45B	9
group_G5_6_0	GO:0031929	TOR signaling	9/51	128/18800	5.65360619953374e-11	5.41555962271127e-09	3.60202057034006e-09	HIF1A/LAMTOR1/WAC/RPS6KB1/SEC13/SESN1/AKT1S1/FLCN/RRAGB	9
group_G5_6_0	GO:0043112	receptor metabolic process	7/51	61/18800	2.74833689140493e-10	2.50098657117849e-08	1.66346706585035e-08	SH3GLB1/LAMTOR1/OPTN/VAMP3/SMURF1/PIK3R4/NEDD4	7
group_G5_6_0	GO:0032006	regulation of TOR signaling	8/51	106/18800	4.06945485516614e-10	3.52686087447733e-08	2.34580104433136e-08	HIF1A/LAMTOR1/WAC/SEC13/SESN1/AKT1S1/FLCN/RRAGB	8
group_G5_6_0	GO:0016239	positive regulation of macroautophagy	7/51	73/18800	1.00145468811659e-09	8.28476151078268e-08	5.51039660925395e-08	SH3GLB1/HIF1A/OPTN/BNIP3L/WAC/ULK1/SESN1	7
group_G5_6_0	GO:0034198	cellular response to amino acid starvation	6/51	47/18800	2.90104750917852e-09	2.295611507263e-07	1.52686711009396e-07	SH3GLB1/SESN1/MAPK8/FLCN/ATF4/RRAGB	6
group_G5_6_0	GO:1990928	response to amino acid starvation	6/51	49/18800	3.76261439223833e-09	2.85331591411407e-07	1.89780989082197e-07	SH3GLB1/SESN1/MAPK8/FLCN/ATF4/RRAGB	6
group_G5_6_0	GO:0042149	cellular response to glucose starvation	6/51	50/18800	4.26692182796908e-09	3.10631909076149e-07	2.06608846406924e-07	SH3GLB1/SESN1/PIK3R4/PIK3C3/ATF4/ATG14	6
group_G5_6_0	GO:0022411	cellular component disassembly	11/51	460/18800	3.29219674713368e-08	2.30453772299357e-06	1.53280415352378e-06	HIF1A/OPTN/BNIP3L/CAMKK2/ULK1/PIK3R4/PIK3C3/DNM1L/GABARAPL2/ATG14/WDR45B	11
group_G5_6_0	GO:0045022	early endosome to late endosome transport	5/51	42/18800	9.47279758173374e-08	6.3853672587983e-06	4.24706324327244e-06	RAB7A/RAB5A/PIK3R4/PIK3C3/ATG14	5
group_G5_6_0	GO:0098927	vesicle-mediated transport between endosomal compartments	5/51	45/18800	1.35221284834266e-07	8.78938351422731e-06	5.84603299095512e-06	RAB7A/RAB5A/PIK3R4/PIK3C3/ATG14	5
group_G5_6_0	GO:0010821	regulation of mitochondrion organization	7/51	148/18800	1.40793064899851e-07	8.83597855578375e-06	5.87702448765258e-06	HIF1A/BNIP3L/CAMKK2/DNM1L/MAPK8/FLCN/HSPA1A	7
group_G5_6_0	GO:0032008	positive regulation of TOR signaling	5/51	47/18800	1.69081164410136e-07	9.92670062020801e-06	6.60249029105796e-06	LAMTOR1/WAC/SEC13/FLCN/RRAGB	5
group_G5_6_0	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	5/51	47/18800	1.69081164410136e-07	9.92670062020801e-06	6.60249029105796e-06	HIF1A/EGR1/NEDD4/ATF4/HSPA1A	5
group_G5_6_0	GO:0072594	establishment of protein localization to organelle	10/51	431/18800	1.9932042941007e-07	1.13363494226977e-05	7.54008203360461e-06	SH3GLB1/BNIP3L/SEC13/SMURF1/RAB7A/PIK3R4/MAPK8/STAT3/NEDD4/RAB8B	10
group_G5_6_0	GO:0043620	regulation of DNA-templated transcription in response to stress	5/51	53/18800	3.12467289237228e-07	1.72330444367198e-05	1.14621174680323e-05	HIF1A/EGR1/NEDD4/ATF4/HSPA1A	5
group_G5_6_0	GO:0034599	cellular response to oxidative stress	8/51	284/18800	8.91127529859837e-07	4.77015324807324e-05	3.17274507535236e-05	HIF1A/KEAP1/CAMKK2/DAPK1/MAPK8/NFE2L1/ATF4/HSPA1A	8
group_G5_6_0	GO:0032801	receptor catabolic process	4/51	28/18800	9.37231073182982e-07	4.87360158055151e-05	3.24155108018174e-05	SH3GLB1/SMURF1/PIK3R4/NEDD4	4
group_G5_6_0	GO:0042176	regulation of protein catabolic process	9/51	395/18800	1.01578108093837e-06	5.13533768696619e-05	3.41563813765825e-05	KEAP1/WAC/EGF/USP8/SMURF1/RAB7A/GABARAPL2/NEDD4/HSPA1A	9
group_G5_6_0	GO:0072665	protein localization to vacuole	5/51	68/18800	1.10082953936352e-06	5.41489124768004e-05	3.6015760178323e-05	SH3GLB1/SMURF1/RAB7A/PIK3R4/NEDD4	5
group_G5_6_0	GO:0016050	vesicle organization	8/51	306/18800	1.55857174983564e-06	7.46473838079177e-05	4.9649792584792e-05	LAMTOR1/SEC13/USP8/VAMP3/RAB7A/PIK3C3/RAB8A/RAB8B	8
group_G5_6_0	GO:0045648	positive regulation of erythrocyte differentiation	4/51	33/18800	1.85444809739866e-06	8.65409112119377e-05	5.75604672606873e-05	HIF1A/PRKDC/STAT3/HSPA1A	4
group_G5_6_0	GO:0006979	response to oxidative stress	9/51	433/18800	2.1664660880116e-06	9.8574207004528e-05	6.5564105295088e-05	HIF1A/KEAP1/CAMKK2/DAPK1/SESN1/MAPK8/NFE2L1/ATF4/HSPA1A	9
group_G5_6_0	GO:1903146	regulation of autophagy of mitochondrion	4/51	36/18800	2.6535386377797e-06	0.000117791227335587	7.83458134389385e-05	HIF1A/BNIP3L/CAMKK2/DNM1L	4
group_G5_6_0	GO:0062197	cellular response to chemical stress	8/51	332/18800	2.85814297014349e-06	0.000123852862039551	8.23775542773187e-05	HIF1A/KEAP1/CAMKK2/DAPK1/MAPK8/NFE2L1/ATF4/HSPA1A	8
group_G5_6_0	GO:0006623	protein targeting to vacuole	4/51	37/18800	2.9692356762459e-06	0.000125674626296919	8.35892540436421e-05	SMURF1/RAB7A/PIK3R4/NEDD4	4
group_G5_6_0	GO:0022406	membrane docking	5/51	84/18800	3.15553227038924e-06	0.000130524289366101	8.68148830370246e-05	VAMP3/RAB7A/RAB8A/RAB8B/ATG14	5
group_G5_6_0	GO:0007034	vacuolar transport	6/51	155/18800	3.77909871966991e-06	0.000152843548217761	0.000101659965558372	SMURF1/RAB7A/PIK3R4/NEDD4/ATG14/HSPA1A	6
group_G5_6_0	GO:1990253	cellular response to leucine starvation	3/51	12/18800	4.06690702882312e-06	0.00016090806070561	0.000107023869179556	SESN1/ATF4/RRAGB	3
group_G5_6_0	GO:0032868	response to insulin	7/51	259/18800	5.99471060220866e-06	0.000228191363328918	0.000151775632057985	EGR1/RPS6KB1/PRKDC/HDAC5/FOXO4/RAB8A/RAB8B	7
group_G5_6_0	GO:1903432	regulation of TORC1 signaling	4/51	44/18800	6.01823375812532e-06	0.000228191363328918	0.000151775632057985	WAC/SESN1/FLCN/RRAGB	4
group_G5_6_0	GO:0016482	cytosolic transport	6/51	169/18800	6.21993760709656e-06	0.000231026253977872	0.000153661186856306	VAMP3/RAB7A/RAB5A/PIK3R4/PIK3C3/ATG14	6
group_G5_6_0	GO:0043201	response to leucine	3/51	14/18800	6.70315386819126e-06	0.000243994800802162	0.00016228688312463	RPS6KB1/SESN1/PIK3C3	3
group_G5_6_0	GO:0032007	negative regulation of TOR signaling	4/51	46/18800	7.20559417225581e-06	0.000257140811637364	0.000171030615027744	HIF1A/SESN1/AKT1S1/FLCN	4
group_G5_6_0	GO:0045646	regulation of erythrocyte differentiation	4/51	47/18800	7.86015352182285e-06	0.0002751053732638	0.000182979282390613	HIF1A/PRKDC/STAT3/HSPA1A	4
group_G5_6_0	GO:0038202	TORC1 signaling	4/51	50/18800	1.00881383120108e-05	0.000340007624589994	0.000226147350074316	WAC/SESN1/FLCN/RRAGB	4
group_G5_6_0	GO:0072666	establishment of protein localization to vacuole	4/51	50/18800	1.00881383120108e-05	0.000340007624589994	0.000226147350074316	SMURF1/RAB7A/PIK3R4/NEDD4	4
group_G5_6_0	GO:0043434	response to peptide hormone	8/51	404/18800	1.20369610149434e-05	0.000398313982676308	0.000264928328558562	EGR1/RPS6KB1/PRKDC/STAT3/HDAC5/FOXO4/RAB8A/RAB8B	8
group_G5_6_0	GO:0071375	cellular response to peptide hormone stimulus	7/51	294/18800	1.36799175702022e-05	0.000442917185971153	0.000294595005128297	RPS6KB1/PRKDC/STAT3/HDAC5/FOXO4/RAB8A/RAB8B	7
group_G5_6_0	GO:0097193	intrinsic apoptotic signaling pathway	7/51	295/18800	1.39836073841404e-05	0.000442917185971153	0.000294595005128297	HIF1A/CUL5/PRKDC/DNM1L/FLCN/ATF4/HSPA1A	7
group_G5_6_0	GO:0043200	response to amino acid	5/51	114/18800	1.41149432891906e-05	0.000442917185971153	0.000294595005128297	LAMTOR1/RPS6KB1/SESN1/PIK3C3/RRAGB	5
group_G5_6_0	GO:0032869	cellular response to insulin stimulus	6/51	205/18800	1.86967322513146e-05	0.000576746655888009	0.000383608244228577	RPS6KB1/PRKDC/HDAC5/FOXO4/RAB8A/RAB8B	6
group_G5_6_0	GO:1902893	regulation of miRNA transcription	4/51	59/18800	1.95811318303027e-05	0.000593960998852515	0.000395057922892072	HIF1A/EGR1/YY1/STAT3	4
group_G5_6_0	GO:1904263	positive regulation of TORC1 signaling	3/51	20/18800	2.07535839395885e-05	0.000614628950302013	0.000408804680652004	WAC/FLCN/RRAGB	3
group_G5_6_0	GO:0061614	miRNA transcription	4/51	60/18800	2.09379092960026e-05	0.000614628950302013	0.000408804680652004	HIF1A/EGR1/YY1/STAT3	4
group_G5_6_0	GO:0009314	response to radiation	8/51	438/18800	2.15432149094005e-05	0.000622359541827126	0.000413946485310119	HIF1A/EGR1/YY1/PRKDC/KRAS/MAPK8/NEDD4/ATF4	8
group_G5_6_0	GO:0006605	protein targeting	7/51	317/18800	2.22223989145186e-05	0.000626150397695095	0.000416467875852724	SH3GLB1/BNIP3L/SMURF1/RAB7A/PIK3R4/NEDD4/RAB8B	7
group_G5_6_0	GO:0061951	establishment of protein localization to plasma membrane	4/51	61/18800	2.23625142033962e-05	0.000626150397695095	0.000416467875852724	OPTN/VAMP3/RAB7A/RAB8A	4
group_G5_6_0	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	3/51	21/18800	2.41662106139414e-05	0.000666401565414747	0.000443239907592226	PIK3R4/PIK3C3/ATG14	3
group_G5_6_0	GO:0001101	response to acid chemical	5/51	129/18800	2.56666332253595e-05	0.0006972130219426	0.000463733357567374	LAMTOR1/RPS6KB1/SESN1/PIK3C3/RRAGB	5
group_G5_6_0	GO:0001919	regulation of receptor recycling	3/51	22/18800	2.79284201228366e-05	0.00074749595034651	0.000497177757604677	LAMTOR1/OPTN/VAMP3	3
group_G5_6_0	GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	6/51	223/18800	3.00342841674062e-05	0.000792208654850424	0.000526917266094845	KEAP1/WAC/EGF/SMURF1/GABARAPL2/HSPA1A	6
group_G5_6_0	GO:0048169	regulation of long-term neuronal synaptic plasticity	3/51	23/18800	3.20562719979976e-05	0.000833463071947937	0.000554356583424018	RAB5A/KRAS/RAB8A	3
group_G5_6_0	GO:0045732	positive regulation of protein catabolic process	6/51	233/18800	3.83948955034531e-05	0.000984207180511052	0.000654620160548126	KEAP1/EGF/SMURF1/RAB7A/NEDD4/HSPA1A	6
group_G5_6_0	GO:0010638	positive regulation of organelle organization	8/51	487/18800	4.57990253925875e-05	0.00115769758631263	0.000770012853822743	SH3GLB1/HIF1A/CAMKK2/EGF/ULK1/DNM1L/MAPK8/HSPA1A	8
group_G5_6_0	GO:1901652	response to peptide	8/51	491/18800	4.85189833901687e-05	0.00120965136671379	0.000804568578207556	EGR1/RPS6KB1/PRKDC/STAT3/HDAC5/FOXO4/RAB8A/RAB8B	8
group_G5_6_0	GO:0010822	positive regulation of mitochondrion organization	4/51	75/18800	5.06482507397621e-05	0.00121728868969837	0.000809648347688331	HIF1A/CAMKK2/DNM1L/MAPK8	4
group_G5_6_0	GO:0140056	organelle localization by membrane tethering	4/51	75/18800	5.06482507397621e-05	0.00121728868969837	0.000809648347688331	VAMP3/RAB8A/RAB8B/ATG14	4
group_G5_6_0	GO:1901653	cellular response to peptide	7/51	361/18800	5.08318353939978e-05	0.00121728868969837	0.000809648347688331	RPS6KB1/PRKDC/STAT3/HDAC5/FOXO4/RAB8A/RAB8B	7
group_G5_6_0	GO:0061912	selective autophagy	4/51	76/18800	5.33554069655731e-05	0.00126112780100446	0.000838806808071211	OPTN/ULK1/RAB7A/ATG14	4
group_G5_6_0	GO:1903362	regulation of cellular protein catabolic process	6/51	258/18800	6.76544381703463e-05	0.00157860355730808	0.00104996766391226	KEAP1/WAC/EGF/SMURF1/GABARAPL2/HSPA1A	6
group_G5_6_0	GO:0090150	establishment of protein localization to membrane	6/51	259/18800	6.91167241996301e-05	0.00159230934232059	0.00105908371525083	OPTN/VAMP3/RAB7A/MAPK8/RAB8A/RAB8B	6
group_G5_6_0	GO:0061025	membrane fusion	5/51	163/18800	7.84238841576364e-05	0.00178414336458623	0.00118667719449055	VAMP3/RAB7A/DNM1L/RAB8A/RAB8B	5
group_G5_6_0	GO:0007032	endosome organization	4/51	85/18800	8.27059695025456e-05	0.00185833166042757	0.00123602163649029	LAMTOR1/USP8/RAB7A/PIK3C3	4
group_G5_6_0	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	5/51	166/18800	8.54845871233817e-05	0.00189734083615311	0.00126196758911282	KEAP1/WAC/EGF/SMURF1/HSPA1A	5
group_G5_6_0	GO:0046034	ATP metabolic process	6/51	273/18800	9.23794090331115e-05	0.00202566896915979	0.00134732175508026	HIF1A/DNM1L/STAT3/FLCN/NIPSNAP2/HSPA1A	6
group_G5_6_0	GO:0001881	receptor recycling	3/51	33/18800	9.68859628505511e-05	0.00209919586176194	0.00139622628168087	LAMTOR1/OPTN/VAMP3	3
group_G5_6_0	GO:1903578	regulation of ATP metabolic process	4/51	89/18800	9.89396507720014e-05	0.00211847252241226	0.00140904765805327	HIF1A/DNM1L/STAT3/FLCN	4
group_G5_6_0	GO:0000910	cytokinesis	5/51	174/18800	0.000106719324375942	0.00225660516984307	0.00150092304529759	SH3GLB1/USP8/PIK3R4/PIK3C3/FLCN	5
group_G5_6_0	GO:0032465	regulation of cytokinesis	4/51	91/18800	0.000107870686690301	0.00225660516984307	0.00150092304529759	SH3GLB1/PIK3R4/PIK3C3/FLCN	4
group_G5_6_0	GO:0072659	protein localization to plasma membrane	6/51	283/18800	0.000112524991544446	0.00232722141603285	0.00154789163009704	OPTN/VAMP3/SMURF1/RAB7A/RAB8A/RAB8B	6
group_G5_6_0	GO:0001659	temperature homeostasis	5/51	177/18800	0.000115648682401281	0.00234133906259543	0.00155728162058111	EGR1/PRKAB1/STAT3/FLCN/ATF4	5
group_G5_6_0	GO:0097345	mitochondrial outer membrane permeabilization	3/51	35/18800	0.000115780503095378	0.00234133906259543	0.00155728162058111	BNIP3L/MAPK8/HSPA1A	3
group_G5_6_0	GO:0006904	vesicle docking involved in exocytosis	3/51	36/18800	0.000126064772591524	0.00252129545183047	0.00167697499687973	VAMP3/RAB8A/RAB8B	3
group_G5_6_0	GO:0006497	protein lipidation	4/51	96/18800	0.000132745665928039	0.00262605556509816	0.00174665349905314	ULK1/PIK3C3/ATG16L2/WDR45B	4
group_G5_6_0	GO:0048193	Golgi vesicle transport	6/51	294/18800	0.000138570666386668	0.00271181304111543	0.00180369288448973	OPTN/SEC13/VAMP3/GABARAPL2/RAB8A/RAB8B	6
group_G5_6_0	GO:0045639	positive regulation of myeloid cell differentiation	4/51	99/18800	0.000149527170276624	0.00289510053088783	0.00192560185686582	HIF1A/PRKDC/STAT3/HSPA1A	4
group_G5_6_0	GO:0042158	lipoprotein biosynthetic process	4/51	101/18800	0.000161534822052789	0.00309466711722186	0.00205833845275023	ULK1/PIK3C3/ATG16L2/WDR45B	4
group_G5_6_0	GO:0009416	response to light stimulus	6/51	310/18800	0.000184773165739677	0.00348437264788192	0.0023175410902627	HIF1A/YY1/KRAS/MAPK8/NEDD4/ATF4	6
